"timestamp","humidity","temperature"
"2023-04-22 20:05:04.368346","46.00","18.34"
"2023-04-23 11:15:04.729108","56.00","18.82"
"2023-04-22 06:40:04.285610","55.00","17.87"
"2023-04-22 06:25:04.489791","55.00","17.84"
"2023-04-21 12:36:07.120651","54.00","18.13"
"2023-04-23 02:30:04.772124","53.00","18.39"
"2023-04-22 15:00:04.339393","49.00","18.19"
"2023-04-21 21:30:04.734564","58.00","18.50"
"2023-04-23 00:40:04.615116","52.00","18.39"
"2023-04-21 16:15:25.071324","51.00","18.16"
"2023-04-22 12:15:04.401598","60.00","18.25"
"2023-04-22 11:20:03.964773","56.00","18.11"
"2023-04-22 07:10:04.821126","55.00","17.83"
"2023-04-21 16:05:12.579485","52.00","18.13"
"2023-04-22 20:35:03.996898","47.00","18.36"
"2023-04-22 00:10:04.154569","56.00","18.34"
"2023-04-22 12:50:04.523917","57.00","18.16"
"2023-04-22 06:45:03.843001","55.00","17.83"
"2023-04-22 15:35:04.500556","45.00","18.12"
"2023-04-22 04:30:04.618768","55.00","18.04"
"2023-04-23 05:35:04.791711","54.00","18.25"
"2023-04-21 16:35:04.646861","51.00","18.24"
"2023-04-21 16:05:03.670049","52.00","18.22"
"2023-04-21 18:10:03.935986","46.00","18.02"
"2023-04-23 11:05:04.471408","54.00","18.70"
"2023-04-21 22:35:04.663644","56.00","18.46"
"2023-04-22 04:05:04.546368","55.00","18.01"
"2023-04-22 11:45:03.896401","57.00","18.08"
"2023-04-23 04:50:04.439596","54.00","18.35"
"2023-04-22 19:15:04.428824","43.00","18.34"
